case_id,item_code,unit_id,level,level_num,condition,model,model_display,status,natural_label,natural_support,probe_label,probe_support,natural_sufficiency,explicit_sufficiency,natural_evidence_bridge_status,explicit_bridge,natural_confidence,stimulus_chars,stimulus_sha256,natural_margin_1_9,natural_margin_1_9_exact_available,natural_margin_1_9_censor_type,probe_margin_1_9,probe_margin_1_9_exact_available,probe_margin_1_9_censor_type,natural_probe_label_match,natural_candidate_coverage_count,natural_candidate_coverage_complete,probe_candidate_coverage_count,probe_candidate_coverage_complete
CASE_116,E2,UNIT_026,B1,1,placebo,deepseek,DeepSeek,ok,9,0,9,0,insufficient,0,none,0,0.8,678,19b230835dbb1c38064a2c0e54f15770317a2ed68a8ba3d49edf6902e23e1fbe,-2.49171683,True,,-1.9863400799999997,True,,True,3,True,3,True
CASE_116,E2,UNIT_026,B2,2,weak-link,deepseek,DeepSeek,ok,1,1,9,0,borderline,0,weak,0,0.7,693,6e58e1e922a1d89f16df4193fb88a05954bd9e0614f7af323798387c5a62d9f9,-0.6067602999999999,True,,-0.20753584999999997,True,,False,3,True,3,True
CASE_116,E2,UNIT_026,B3,3,explicit-link,deepseek,DeepSeek,ok,1,1,1,1,sufficient,1,explicit,1,1.0,661,b7b68f32a1498065199487b104f8d89a7a4023bfab6fbba10aa22bfc69af9a14,21.488413,True,,32.23499,True,,True,3,True,3,True
CASE_116,E2,UNIT_026,B4,4,corroborated-link,deepseek,DeepSeek,ok,1,1,1,1,sufficient,1,explicit,1,0.95,706,6b42a84cc177d566785b99bfdf23beebd69e601bdce50ea0dea91747ad83d68c,24.236914,True,,30.434074,True,,True,3,True,3,True
CASE_116,F1,UNIT_027,B0,0,no-link,deepseek,DeepSeek,ok,9,0,9,0,insufficient,0,none,0,0.8,639,8006ad45e2dd04e0b2a29977aa418595aa66afa874b556ba31d7c45e7d2e8efd,-18.799870045903,True,,-19.090728927117002,True,,True,3,True,3,True
CASE_116,F1,UNIT_027,B1,1,placebo,deepseek,DeepSeek,ok,9,0,9,0,insufficient,0,none,0,0.9,676,f30f67600980837cdae0d621b56fbcbb5335c949c3a10d44de6254db301b1b72,-16.671808377770002,True,,-17.564577569489497,True,,True,3,True,3,True
CASE_116,F1,UNIT_027,B2,2,weak-link,deepseek,DeepSeek,ok,9,0,9,0,insufficient,0,none,0,0.8,641,69b9249fb31806e2d29e97e384eb15f13bf655dd63eb88b7bd5ac9d30f250eaa,-4.60463947,True,,-4.327458156,True,,True,3,True,3,True
CASE_116,F1,UNIT_027,B3,3,explicit-link,deepseek,DeepSeek,ok,1,1,1,1,sufficient,1,explicit,1,0.9,665,f8cbede2f90b7260c5384717b79b1d3a37252a5eb379f88fe59ef934a37136b6,18.284193,True,,26.786428,True,,True,3,True,3,True
CASE_116,F1,UNIT_027,B4,4,corroborated-link,deepseek,DeepSeek,ok,1,1,1,1,sufficient,1,corroborated,1,0.9,679,d376121cec70e1efb3b7420bff954892a7c4432d7069394049fa60f94e9aa8ed,14.1864181655353,True,,26.227352,True,,True,3,True,3,True
CASE_127,A4,UNIT_028,B0,0,no-link,deepseek,DeepSeek,ok,9,0,9,0,insufficient,0,none,0,0.9,632,88f82e2f28dff143460e0b07e5c865a87f500c85c5ab7efece70ecc4dcbd0322,-29.4223132847445,True,,-26.894832458899998,True,,True,3,True,3,True
CASE_127,A4,UNIT_028,B1,1,placebo,deepseek,DeepSeek,ok,9,0,9,0,insufficient,0,none,0,0.9,669,faa67947e7705a5d59d1ab9508438514ff123bf08a4229074193198f5391a443,-28.930054,True,,-26.0252328941,True,,True,3,True,3,True
CASE_127,A4,UNIT_028,B2,2,weak-link,deepseek,DeepSeek,ok,9,0,9,0,insufficient,0,none,0,0.8,651,636ff38e84adf7d294a48e75850b53eec5b20de5e9be664fd66242073595e1f7,-14.834567563364999,True,,-13.696921229520001,True,,True,3,True,3,True
CASE_127,A4,UNIT_028,B3,3,explicit-link,deepseek,DeepSeek,ok,1,1,1,1,sufficient,1,explicit,1,1.0,646,0bfdc911f8962f1edfbc478228fe66cf0acc9a40354cf46168ae69dc94957195,28.094063,True,,36.26644,True,,True,3,True,3,True
CASE_127,A4,UNIT_028,B4,4,corroborated-link,deepseek,DeepSeek,ok,1,1,1,1,sufficient,1,corroborated,1,1.0,668,a232776b660b38704186f0b2cab1e03d20442144687dbdd0dcbba182c87b3240,27.894354,True,,41.16495,True,,True,3,True,3,True
CASE_159,A1,UNIT_032,B0,0,no-link,deepseek,DeepSeek,ok,9,0,9,0,insufficient,0,none,0,0.8,636,2bd047c1821453b0df7fa5162dd09293d30d22ef8636782ab57d393a345f243e,-18.3345371655353,True,,-13.8383924435104,True,,True,3,True,3,True
CASE_159,A1,UNIT_032,B1,1,placebo,deepseek,DeepSeek,ok,9,0,9,0,insufficient,0,none,0,0.8,673,be5f957a899d256bd3826159c740c23f8ca8f4e9daef165a264d9fd810a68dc0,-14.8957942847445,True,,-11.134022410037002,True,,True,3,True,3,True
CASE_159,A1,UNIT_032,B2,2,weak-link,deepseek,DeepSeek,ok,9,0,9,0,insufficient,0,none,0,0.8,640,10b22d5ffd74837acfbea2f8895ca511cf7d6b0836a0cea22f4359b1fcc3ded0,-17.873655,True,,-9.684878774686,True,,True,3,True,3,True
CASE_159,A1,UNIT_032,B3,3,explicit-link,deepseek,DeepSeek,ok,1,1,1,1,sufficient,1,explicit,1,0.9,664,d33c79ed672e08568922fa3e43578e58bdc3e76012b302c1ce084108cf52ec09,14.358378403953699,True,,22.597706,True,,True,3,True,3,True
CASE_159,A1,UNIT_032,B4,4,corroborated-link,deepseek,DeepSeek,ok,1,1,1,1,sufficient,1,explicit,1,0.9,660,7fbd9049b22e1810c76c2347abd5321323a9bffac4402dcb334943bd33bcfd97,21.0075,True,,19.122904,True,,True,3,True,3,True
CASE_159,A2,UNIT_033,B0,0,no-link,deepseek,DeepSeek,ok,9,0,9,0,insufficient,0,none,0,0.7,651,f4dbe605d70ed798ef08c486c0e05117d1cf0099bbba34eee45e75e90e9b6731,-9.76074752786,True,,-9.728366301700001,True,,True,3,True,3,True
CASE_159,A2,UNIT_033,B1,1,placebo,deepseek,DeepSeek,ok,9,0,9,0,insufficient,0,none,0,0.8,692,a32fcc042ff8347cbe61e44a9a2a28390fccce9a9875205332bb5cad733ea067,-10.690944813,True,,-6.165864286,True,,True,3,True,3,True
CASE_159,A2,UNIT_033,B2,2,weak-link,deepseek,DeepSeek,ok,9,0,9,0,insufficient,0,none,0,0.8,700,d3973cc547be9c56380e4b3453fe800fc81b7e3382b669d640a0c7bfd3d3fc63,-15.89173488928,True,,-12.1421049217,True,,True,3,True,3,True
CASE_159,A2,UNIT_033,B3,3,explicit-link,deepseek,DeepSeek,ok,0,0,0,0,sufficient,1,explicit,1,0.95,669,1efe1f9b0b0cf8f6ee66f2caaa3e8ea56e1a5e9fd967505b0598d5f54a443f79,1.5989847000000004,True,,4.7978645,True,,True,3,True,3,True
CASE_159,A2,UNIT_033,B4,4,corroborated-link,deepseek,DeepSeek,ok,0,0,0,0,sufficient,1,explicit,1,0.95,708,33d12e209dfd3965325d4a0e067419c0f6915c92ddb116671851470f9041588a,0.9462901000000001,True,,4.384138699999999,True,,True,3,True,3,True
CASE_159,A4,UNIT_034,B0,0,no-link,deepseek,DeepSeek,ok,9,0,1,1,insufficient,0,none,0,0.6,652,0451949c78e67c4008383276a38a659132a013ffb6b6591ec5d35c7768f15a2d,-0.09041370000000004,True,,4.705652551,True,,False,3,True,3,True
CASE_159,A4,UNIT_034,B1,1,placebo,deepseek,DeepSeek,ok,1,1,1,1,borderline,0,weak,0,0.8,689,62de22c25e3dc8626b70d0d00c8e185b90ac865a20a3cb12ff12176f8219666a,1.0309329,True,,2.132301276,True,,True,3,True,3,True
CASE_159,A4,UNIT_034,B2,2,weak-link,deepseek,DeepSeek,ok,1,1,1,1,borderline,0,weak,0,0.8,665,d04644b1ead7cc36bf7b3f79dca89dc4e892836d523678f3e4dd934238f47190,0.52711493,True,,9.93394602116,True,,True,3,True,3,True
CASE_159,A4,UNIT_034,B3,3,explicit-link,deepseek,DeepSeek,ok,1,1,1,1,sufficient,1,explicit,1,0.95,659,fcb6c9dd1e3934868bd47ee46c3ddad4ece984052e861f8f0570300c4f5de3d1,21.041365,True,,29.428211,True,,True,3,True,3,True
CASE_159,A4,UNIT_034,B4,4,corroborated-link,deepseek,DeepSeek,ok,1,1,1,1,sufficient,1,corroborated,1,0.9,696,4cb2615e91f7eaf2bc9329550d06781e894a316feab4f8caf1698ccddf921ea8,19.702732,True,,32.567825,True,,True,3,True,3,True
CASE_179,A1,UNIT_035,B0,0,no-link,deepseek,DeepSeek,ok,9,0,9,0,insufficient,0,none,0,0.9,628,5fd7e1bc8de55edc21eb20071e64cf05b8f64fea7c4508788cf5533bb26b7060,-22.9365,True,,-21.637192,True,,True,3,True,3,True
CASE_179,A1,UNIT_035,B1,1,placebo,deepseek,DeepSeek,ok,9,0,9,0,insufficient,0,none,0,0.9,665,d584157f1d617d97463aaf319512352f71c8c91ecad539c91dbd7d0dbad0008e,-22.24294988079072,True,,-19.463245,True,,True,3,True,3,True
CASE_179,A1,UNIT_035,B2,2,weak-link,deepseek,DeepSeek,ok,9,0,9,0,insufficient,0,none,0,0.8,699,6d6948be7cd95e6eb9b08ab465ae6f83f1a9cfd8390d0ba1020db04eeedc1759,-12.076263277970499,True,,-17.326857,True,,True,3,True,3,True
CASE_179,A1,UNIT_035,B3,3,explicit-link,deepseek,DeepSeek,ok,1,1,1,1,sufficient,1,explicit,1,0.9,651,593935239ebb857194082fb51cebb71c8ae8184f419d07a03ac28b9702bda686,11.8157686090513,True,,18.518192,True,,True,3,True,3,True
CASE_179,A1,UNIT_035,B4,4,corroborated-link,deepseek,DeepSeek,ok,1,1,1,1,sufficient,1,explicit,1,0.9,693,0bece4a42339eaffd74cb9e7c52a23cf172e3a268d17163d04eaf24ddeb1d9a4,12.264045231639999,True,,17.23278,True,,True,3,True,3,True
CASE_179,A2,UNIT_036,B0,0,no-link,deepseek,DeepSeek,ok,9,0,9,0,insufficient,0,none,0,0.9,653,3ad91d96f08d59f24db5f6c0c0e815cf129c3661bafd286bea8a8b10d021f4ae,-15.410031171,True,,-9.82022922,True,,True,3,True,3,True
CASE_179,A2,UNIT_036,B1,1,placebo,deepseek,DeepSeek,ok,9,0,9,0,insufficient,0,none,0,0.8,694,e746b8f6b647065bc3675e34ed21696eee0f3a166b75b7e883aae9ffe3a4cae2,-8.07950709,True,,-11.13498116,True,,True,3,True,3,True
CASE_179,A2,UNIT_036,B2,2,weak-link,deepseek,DeepSeek,ok,9,0,9,0,insufficient,0,none,0,0.8,702,5c007e695ad47cdc9571157d84c8647b53cab9efe6c5d694334a5cda223a8201,-18.24813339043,True,,-15.04217494023,True,,True,3,True,3,True
CASE_179,A2,UNIT_036,B3,3,explicit-link,deepseek,DeepSeek,ok,1,1,1,1,sufficient,1,explicit,1,0.9,669,e4ac5b7f6a26514dec6dc30ee290eb2984ea93983b8485a864e8fb0d0d574dd4,13.969137973444099,True,,15.19660518531,True,,True,3,True,3,True
CASE_179,A2,UNIT_036,B4,4,corroborated-link,deepseek,DeepSeek,ok,1,1,1,1,sufficient,1,explicit,1,0.95,708,bbea433635627e0c0763e515252361b1608fa6e27b6f37028c1261f8a1badad4,11.500009767856001,True,,16.933240735026,True,,True,3,True,3,True
CASE_179,E1,UNIT_037,B0,0,no-link,deepseek,DeepSeek,ok,9,0,9,0,insufficient,0,weak,0,0.7,654,7d4b0e5537b64919aadd79414efa78edcead3ff180caab26922fc11f5251b5b7,-1.68491908,True,,-4.164325446,True,,True,3,True,3,True
CASE_179,E1,UNIT_037,B1,1,placebo,deepseek,DeepSeek,ok,9,0,9,0,insufficient,0,weak,0,0.7,695,80e61b8ad88596dd49308cb1fe084d8f2dcfde03a5f92b00bc203c57a3dd594b,0.524777,True,,-1.58393864,True,,True,3,True,3,True
CASE_179,E1,UNIT_037,B2,2,weak-link,deepseek,DeepSeek,ok,9,0,1,1,insufficient,0,weak,0,0.7,705,46d34482ca9f12cb77633263f0f54e387f7b4556085119df85659c8da11f849d,-1.73452651,True,,0.9670475999999999,True,,False,3,True,3,True
CASE_179,E1,UNIT_037,B3,3,explicit-link,deepseek,DeepSeek,ok,1,1,1,1,sufficient,1,explicit,1,1.0,657,5987bd4520cdd86fcd967e1f3a5b85e978d1e7e7af0e0d07c2d94a2b3235ea21,24.351055,True,,36.871372,True,,True,3,True,3,True
CASE_179,E1,UNIT_037,B4,4,corroborated-link,deepseek,DeepSeek,ok,1,1,1,1,sufficient,1,corroborated,1,1.0,700,af30adaf04138aaf6bb9759000c6ddcc61947db50614aad98efc705f9673e8e5,28.416111,True,,38.407234,True,,True,3,True,3,True
CASE_195,A1,UNIT_039,B0,0,no-link,deepseek,DeepSeek,ok,9,0,9,0,insufficient,0,none,0,0.7,613,753a83fea1b74643147e9bc8fb9914e661f5847a583581337704c546fc56ab21,-16.07373905261,True,,-16.863375933403,True,,True,3,True,3,True
CASE_195,A1,UNIT_039,B1,1,placebo,deepseek,DeepSeek,ok,9,0,9,0,insufficient,0,none,0,0.8,650,debe31c8f81ff6a7cbcb585b7c5c3f0c0c61b496053753a110c0ee6132c0afbe,-18.061779523162958,True,,-19.6738211389811,True,,True,3,True,3,True
CASE_195,A1,UNIT_039,B2,2,weak-link,deepseek,DeepSeek,ok,9,0,9,0,insufficient,0,none,0,0.8,645,cc5a97af904c6f4a2c65cbe4e7217df0cbd6205f1f2c6aa3c3500fcf27a15474,-6.2436622536,True,,-11.434625939857002,True,,True,3,True,3,True
CASE_195,A1,UNIT_039,B3,3,explicit-link,deepseek,DeepSeek,ok,1,1,1,1,sufficient,1,explicit,1,0.9,659,3f8ea9835f94e7d4cfc0b85f3feb7b2a953b1035edf917cb1a0b425eeed70cfc,13.245245211862201,True,,14.55396452316296,True,,True,3,True,3,True
CASE_195,A1,UNIT_039,B4,4,corroborated-link,deepseek,DeepSeek,ok,1,1,1,1,sufficient,1,explicit,1,0.95,668,c7b81e6dc5f4082f6b31f57b85f279847d9fb61e7ea219905040328f2711d111,14.9089656423722,True,,19.765772,True,,True,3,True,3,True
CASE_195,A4,UNIT_040,B0,0,no-link,deepseek,DeepSeek,ok,9,0,9,0,insufficient,0,none,0,0.9,633,935ca2e583f01f23bced7df4108b145f8b1ed67b8355b89c70459f9c3ab17c8a,-15.93619859,True,,-12.432895017,True,,True,3,True,3,True
CASE_195,A4,UNIT_040,B1,1,placebo,deepseek,DeepSeek,ok,9,0,9,0,insufficient,0,none,0,0.8,670,193c61ccaf988c2fa397d2fc88489beaa119dc83b6af046b48d4a77cede8b562,-17.645846595467,True,,-14.456225748000001,True,,True,3,True,3,True
CASE_195,A4,UNIT_040,B2,2,weak-link,deepseek,DeepSeek,ok,9,0,9,0,insufficient,0,none,0,0.8,653,2ef3ea7c386ead574e8ef3f0d954e07074cf158bc1bc3d7d239fe70c69bfe0af,-20.62871183401,True,,-8.873334275,True,,True,3,True,3,True
CASE_195,A4,UNIT_040,B3,3,explicit-link,deepseek,DeepSeek,ok,1,1,1,1,sufficient,1,explicit,1,1.0,664,34cb0217018ff06e784f210717efde304481dd6c21d2329819b48e803d3a7f5e,23.80011,True,,36.48605,True,,True,3,True,3,True
CASE_195,A4,UNIT_040,B4,4,corroborated-link,deepseek,DeepSeek,ok,1,1,1,1,sufficient,1,corroborated,1,0.95,674,f41a7c3a17932f04c42d1be5c7aa2aa446b5c5cbeae54bedadd47c38b393bb07,24.6361,True,,36.15651,True,,True,3,True,3,True
CASE_015,A1,UNIT_001,B0,0,no-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.6,588,7a0b04ffed0f597e4e5bac6c3e32546e49b6e58f193e3d117d80e19e483b5738,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,1,False,1,False
CASE_015,A1,UNIT_001,B1,1,placebo,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.8,625,7b32106fe6b0d031d4889d5c022197b710360fc4f45d3a196fc3f646ca351703,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,1,False,1,False
CASE_015,A1,UNIT_001,B2,2,weak-link,seed,Doubao/Seed,ok,9,0,1,1,insufficient,0,weak,0,0.6,647,63dcf363b79d2de2b221797719ff6816516c798971007cfbd2546d8b024d173e,-8.499796867370605,True,,2.75048828125,True,,False,3,True,3,True
CASE_015,A1,UNIT_001,B3,3,explicit-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,0.95,691,9f2efe4c933dbb95b6a7ae2fcdc411830a9249c7fa55c127fdca7f56764c6f7b,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_015,A1,UNIT_001,B4,4,corroborated-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,0.95,744,cf7fbd25ff4e1ce54cca35a68b93898de5caf61347b75504b3baa0a50bab0f00,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_015,A2,UNIT_002,B0,0,no-link,seed,Doubao/Seed,ok,0,0,9,0,sufficient,1,explicit,1,0.9,641,23653b009f73c16095ece310d2076032e4e16f3e6fd8765101cb6c8843f2afda,-40.5,True,,,False,upper_bound_selected_9_missing_1,False,3,True,2,False
CASE_015,A2,UNIT_002,B1,1,placebo,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.8,682,3b835db3abe2c105de3ee623f79d50149f06646685d4b0a33f8d4ec9b4403eab,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,2,False,2,False
CASE_015,A2,UNIT_002,B2,2,weak-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,weak,0,0.6,690,a5b859d7c857719dc4752e99db1ad6fc9a3b30765a30ded73ca502f43db10028,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,2,False,2,False
CASE_015,A2,UNIT_002,B3,3,explicit-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,1.0,643,09d819f861e59d1bfc09cc6c5fa8471e223c6497e352786ca97d94cedb3b4947,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_015,A2,UNIT_002,B4,4,corroborated-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,1.0,682,c57289f83930f881dcec450bbf999b36f50e766bf8185a5768f288e55c9238ed,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_015,A4,UNIT_003,B0,0,no-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.6,633,0fd3b62e484aa7182f81fa1fca5866391c9d5a35e90f49a267c61bb0821053fc,-18.726806640625,True,,,False,upper_bound_selected_9_missing_1,True,3,True,2,False
CASE_015,A4,UNIT_003,B1,1,placebo,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,weak,0,0.8,670,b104d516b69660ace59f62c6e529fa9d542ed6e9f76fdd953768562d5a6d11b1,-43.2119140625,True,,,False,upper_bound_selected_9_missing_1,True,3,True,2,False
CASE_015,A4,UNIT_003,B2,2,weak-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,weak,0,0.6,631,6b432f870ef8232e02d8c7fb59347f17fdb463d82ebbd27d32e8f404026911b9,-33.9375,True,,,False,upper_bound_selected_9_missing_1,True,3,True,2,False
CASE_015,A4,UNIT_003,B3,3,explicit-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,1.0,649,00a45b014864213c44ee499230994968c36d4c480fd3fe526840d906469d8fda,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_015,A4,UNIT_003,B4,4,corroborated-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,1.0,655,aed9c19511e150df67498f25f2cda2834a369b0a4e0a313c339ad512ed11c31a,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_015,D2,UNIT_004,B0,0,no-link,seed,Doubao/Seed,ok,9,0,9,0,sufficient,1,none,0,1.0,615,a66fa5063ca6847db7e797adbfa29fd26d24201274748b14487620075e9dc485,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,2,False,1,False
CASE_015,D2,UNIT_004,B1,1,placebo,seed,Doubao/Seed,ok,9,0,9,0,sufficient,1,none,0,1.0,656,cf9f11138b6c86191538f43b620fe3a9ca7104ac730b7c39fb173b35d8dd7c0b,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,2,False,1,False
CASE_015,D2,UNIT_004,B2,2,weak-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,weak,0,0.5,667,9682dde7f945dc555d3a5559115180855306f8a871c7150cb78df8eb97469387,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,1,False,1,False
CASE_015,D2,UNIT_004,B3,3,explicit-link,seed,Doubao/Seed,ok,0,0,0,0,sufficient,1,explicit,1,1.0,617,389c4471846b5e2a55ccc60fe2f05110d8da63694b95643bdc317bdf662fd158,-4.5,True,,,False,missing_1,True,3,True,2,False
CASE_015,D2,UNIT_004,B4,4,corroborated-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,1.0,658,877e60a68d845008bf80f755994ed468d5a979f701c9371ef51a8b2e8749613d,28.499989867210388,True,,24.374995231628418,True,,True,3,True,3,True
CASE_015,E1,UNIT_005,B0,0,no-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,0.95,630,927bd25afedc8bf38d40e061bfca035d486431da81f1d89e26f188d4d771788c,40.25,True,,35.5,True,,True,3,True,3,True
CASE_015,E1,UNIT_005,B1,1,placebo,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,0.95,671,ec8d73617e4513d6e1cc22cdfc07758f7e303144a1f5e3d02730a5dbad51eff7,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_015,E1,UNIT_005,B2,2,weak-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,0.8,681,d1886a1544a1aecdaa8e95a4054a043114afe76a36095f552b1497f3b20f748e,0.0,True,,4.0130615234375,True,,True,3,True,3,True
CASE_015,E1,UNIT_005,B3,3,explicit-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,1.0,627,8afc2759b458e11235b26041517bc8210f8684b574a1c68826b7e893f321c711,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_015,E1,UNIT_005,B4,4,corroborated-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,1.0,670,4e3bd8cf14d2b52ce187d7fcd49c5196a9a9f719f7eaaa046b0d095631cc8ac9,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_018,A2,UNIT_006,B0,0,no-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.9,650,7802274ff83f74497fc1828b2be5cd60d28810b02fb31e5d409f8b13af28357a,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,2,False,2,False
CASE_018,A2,UNIT_006,B1,1,placebo,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.0,691,6b9175d4b7a54e05f19ed5fb76007ef5d4bd352a4cc0183e96a6944c1e296380,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,2,False,2,False
CASE_018,A2,UNIT_006,B2,2,weak-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,weak,0,0.9,699,f17077ccadf9421c1aa4c8b74bfc23123fbcd6288a92199d51c1af6cf2692bfd,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,1,False,1,False
CASE_018,A2,UNIT_006,B3,3,explicit-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,explicit,1,1.0,679,57ee67f219753b9cadfc99090236e4fc835d4354ac8610429d632d906f451800,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_018,A2,UNIT_006,B4,4,corroborated-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,1.0,718,ef0bcbd3e12d105c40f5145fedffb31d5bbf9ee093add8c63a0e63947c70c47d,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_018,A4,UNIT_007,B0,0,no-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.0,649,883809b30a55c0f9b5130dc88d84a5894077e0735e40ed29cdb007825063737d,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,2,False,1,False
CASE_018,A4,UNIT_007,B1,1,placebo,seed,Doubao/Seed,ok,9,0,9,0,sufficient,1,none,0,1.0,686,f11eae1a1c61e6d527a7b54fc8e01ab1d72a5028dc3e95e9f70263d73a6527b8,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,2,False,1,False
CASE_018,A4,UNIT_007,B2,2,weak-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,none,0,0.0,664,6ab89167cf295b115d02928e9804e1a1eda30576f720fbc8d366d140a89595f3,,False,upper_bound_selected_9_missing_1,,False,upper_bound_selected_9_missing_1,True,2,False,1,False
CASE_018,A4,UNIT_007,B3,3,explicit-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,explicit,1,1.0,663,b5032ebd1acdacf94a914ab4821fb9f304cf266a52add03c13ff41a12b4b1cf7,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_018,A4,UNIT_007,B4,4,corroborated-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,0.95,674,c5f0d50a1106d6c14dd8504b25820b9f293a8a7c1c980cf47d9bb935f9f36061,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_018,E1,UNIT_008,B0,0,no-link,seed,Doubao/Seed,ok,1,1,9,0,sufficient,1,explicit,1,0.9,662,448a5e2c2e1595e9016f975a2963adcfae2b52be1f1770125052abe90cdf07d4,1.501953125,True,,-7.249290466308594,True,,False,3,True,3,True
CASE_018,E1,UNIT_008,B1,1,placebo,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,weak,0,0.6,703,36b400c32af607b8116787dbbfcce341362f4fdf44cc6e930961fbe9b414f364,,False,upper_bound_selected_9_missing_1,-7.249290466308594,True,,True,2,False,3,True
CASE_018,E1,UNIT_008,B2,2,weak-link,seed,Doubao/Seed,ok,9,0,9,0,insufficient,0,weak,0,0.6,713,c70baf3b0fc2cf8a4480ba640b43cad7244ed8041da0d51aabef9d0612b96171,-4.9932861328125,True,,,False,upper_bound_selected_9_missing_1,True,3,True,2,False
CASE_018,E1,UNIT_008,B3,3,explicit-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,explicit,1,1.0,658,7eb817c16f07f1550cfd54b4bfa48af608046a974a41c348065a59fa1d8031aa,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
CASE_018,E1,UNIT_008,B4,4,corroborated-link,seed,Doubao/Seed,ok,1,1,1,1,sufficient,1,corroborated,1,1.0,701,42918b5180c69907b5c70e07df6f758641bafebf8ac3779db250a0673e3a59d2,,False,lower_bound_selected_1_missing_9,,False,lower_bound_selected_1_missing_9,True,1,False,1,False
